# file...... GLM_Files/OutPut_of_glm/HVACs/Home_6_HVAC_V__1_randomseed_1_2021_1.csv
# date...... Wed Jun 28 17:17:19 2023
# user...... rahman
# host...... (null)
# target.... house 165
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,hvac_load,energy,heating_setpoint,cooling_setpoint,mass_temperature, air_temperature,outdoor_temperature,system_mode,thermostat_deadband,aux_heat_deadband,floor_area,number_of_doors,number_of_stories,window_wall_ratio, heating_COP, cooling_COP,aux_heat_temperature_lockout
2021-05-13 10:03:00 PDT,+0,+14.3185+0i,+72,+79,+71.614,+71.2281,+60.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 10:04:00 PDT,+0,+14.3185+0i,+72,+79,+71.6109,+71.2436,+60.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 10:05:00 PDT,+0,+14.3185+0i,+72,+79,+71.6086,+71.2563,+60.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 10:06:00 PDT,+0,+14.3185+0i,+72,+79,+71.6067,+71.2667,+60.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 10:07:00 PDT,+0,+14.3185+0i,+72,+79,+71.6053,+71.2752,+60.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 10:08:00 PDT,+0,+14.3185+0i,+72,+79,+71.6043,+71.2821,+60.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 10:09:00 PDT,+0,+14.3185+0i,+72,+79,+71.6035,+71.2878,+60.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 10:10:00 PDT,+0,+14.3185+0i,+72,+79,+71.603,+71.2925,+60.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 10:11:00 PDT,+0,+14.3185+0i,+72,+79,+71.6027,+71.2965,+60.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 10:12:00 PDT,+0,+14.3185+0i,+72,+79,+71.6026,+71.2997,+60.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 10:13:00 PDT,+0,+14.3185+0i,+72,+79,+71.6025,+71.3024,+60.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 10:14:00 PDT,+0,+14.3185+0i,+72,+79,+71.6026,+71.3047,+60.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 10:15:00 PDT,+0,+14.3185+0i,+72,+79,+71.6027,+71.3066,+60.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 10:16:00 PDT,+0,+14.3185+0i,+72,+79,+71.6029,+71.3083,+60.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 10:17:00 PDT,+0,+14.3185+0i,+72,+79,+71.6032,+71.3097,+60.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 10:18:00 PDT,+0,+14.3185+0i,+72,+79,+71.6035,+71.311,+60.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 10:19:00 PDT,+0,+14.3185+0i,+72,+79,+71.6038,+71.3121,+60.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 10:20:00 PDT,+0,+14.3185+0i,+72,+79,+71.6042,+71.313,+60.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 10:21:00 PDT,+0,+14.3185+0i,+72,+79,+71.6046,+71.3139,+60.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 10:22:00 PDT,+0,+14.3185+0i,+72,+79,+71.605,+71.3147,+60.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 10:23:00 PDT,+0,+14.3185+0i,+72,+79,+71.6054,+71.3154,+60.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 10:24:00 PDT,+0,+14.3185+0i,+72,+79,+71.6058,+71.3161,+60.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 10:25:00 PDT,+0,+14.3185+0i,+72,+79,+71.6062,+71.3167,+60.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 10:26:00 PDT,+0,+14.3185+0i,+72,+79,+71.6067,+71.3173,+60.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 10:27:00 PDT,+0,+14.3185+0i,+72,+79,+71.6071,+71.3179,+60.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 10:28:00 PDT,+0,+14.3185+0i,+72,+79,+71.6076,+71.3184,+60.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 10:29:00 PDT,+0,+14.3185+0i,+72,+79,+71.608,+71.3189,+60.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 10:30:00 PDT,+0,+14.3185+0i,+72,+79,+71.6085,+71.3194,+60.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 10:31:00 PDT,+0,+14.3185+0i,+72,+79,+71.6089,+71.3199,+60.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 10:32:00 PDT,+0,+14.3185+0i,+72,+79,+71.6094,+71.3204,+60.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 10:33:00 PDT,+0,+14.3185+0i,+72,+79,+71.6098,+71.3209,+60.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 10:34:00 PDT,+0,+14.3185+0i,+72,+79,+71.6103,+71.3214,+60.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 10:35:00 PDT,+0,+14.3185+0i,+72,+79,+71.6108,+71.3218,+60.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 10:36:00 PDT,+0,+14.3185+0i,+72,+79,+71.6112,+71.3223,+60.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 10:37:00 PDT,+0,+14.3185+0i,+72,+79,+71.6117,+71.3227,+60.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 10:38:00 PDT,+0,+14.3185+0i,+72,+79,+71.6121,+71.3232,+60.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 10:39:00 PDT,+0,+14.3185+0i,+72,+79,+71.6126,+71.3236,+60.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 10:40:00 PDT,+0,+14.3185+0i,+72,+79,+71.613,+71.3241,+60.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 10:41:00 PDT,+0,+14.3185+0i,+72,+79,+71.6135,+71.3245,+60.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 10:42:00 PDT,+0,+14.3185+0i,+72,+79,+71.6139,+71.3249,+60.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 10:43:00 PDT,+0,+14.3185+0i,+72,+79,+71.6144,+71.3254,+60.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 10:44:00 PDT,+0,+14.3185+0i,+72,+79,+71.6149,+71.3258,+60.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 10:45:00 PDT,+0,+14.3185+0i,+72,+79,+71.6153,+71.3262,+60.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 10:46:00 PDT,+0,+14.3185+0i,+72,+79,+71.6158,+71.3267,+60.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 10:47:00 PDT,+0,+14.3185+0i,+72,+79,+71.6162,+71.3271,+60.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 10:48:00 PDT,+0,+14.3185+0i,+72,+79,+71.6166,+71.3275,+60.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 10:49:00 PDT,+0,+14.3185+0i,+72,+79,+71.6171,+71.3279,+60.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 10:50:00 PDT,+0,+14.3185+0i,+72,+79,+71.6175,+71.3284,+60.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 10:51:00 PDT,+0,+14.3185+0i,+72,+79,+71.618,+71.3288,+60.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 10:52:00 PDT,+0,+14.3185+0i,+72,+79,+71.6184,+71.3292,+60.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 10:53:00 PDT,+0,+14.3185+0i,+72,+79,+71.6189,+71.3296,+60.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 10:54:00 PDT,+0,+14.3185+0i,+72,+79,+71.6193,+71.3301,+60.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 10:55:00 PDT,+0,+14.3185+0i,+72,+79,+71.6197,+71.3305,+60.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 10:56:00 PDT,+0,+14.3185+0i,+72,+79,+71.6202,+71.3309,+60.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 10:57:00 PDT,+0,+14.3185+0i,+72,+79,+71.6206,+71.3313,+60.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 10:58:00 PDT,+0,+14.3185+0i,+72,+79,+71.621,+71.3317,+60.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 10:59:00 PDT,+0,+14.3185+0i,+72,+79,+71.6215,+71.3321,+60.082,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 11:00:00 PDT,+0,+14.3185+0i,+72,+79,+71.6219,+71.3325,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 11:01:00 PDT,+0,+14.3185+0i,+72,+79,+71.6232,+71.3647,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 11:02:00 PDT,+0,+14.3185+0i,+72,+79,+71.6255,+71.3921,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 11:03:00 PDT,+0,+14.3185+0i,+72,+79,+71.6288,+71.4155,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 11:04:00 PDT,+0,+14.3185+0i,+72,+79,+71.6328,+71.4358,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 11:05:00 PDT,+0,+14.3185+0i,+72,+79,+71.6374,+71.4535,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 11:06:00 PDT,+0,+14.3185+0i,+72,+79,+71.6425,+71.4692,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 11:07:00 PDT,+0,+14.3185+0i,+72,+79,+71.648,+71.4832,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 11:08:00 PDT,+0,+14.3185+0i,+72,+79,+71.6538,+71.4958,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 11:09:00 PDT,+0,+14.3185+0i,+72,+79,+71.6598,+71.5074,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 11:10:00 PDT,+0,+14.3185+0i,+72,+79,+71.6661,+71.518,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 11:11:00 PDT,+0,+14.3185+0i,+72,+79,+71.6725,+71.5279,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 11:12:00 PDT,+0,+14.3185+0i,+72,+79,+71.679,+71.5372,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 11:13:00 PDT,+0,+14.3185+0i,+72,+79,+71.6856,+71.546,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 11:14:00 PDT,+0,+14.3185+0i,+72,+79,+71.6923,+71.5545,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 11:15:00 PDT,+0,+14.3185+0i,+72,+79,+71.6991,+71.5626,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 11:16:00 PDT,+0,+14.3185+0i,+72,+79,+71.7059,+71.5704,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 11:17:00 PDT,+0,+14.3185+0i,+72,+79,+71.7128,+71.578,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 11:18:00 PDT,+0,+14.3185+0i,+72,+79,+71.7197,+71.5855,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 11:19:00 PDT,+0,+14.3185+0i,+72,+79,+71.7265,+71.5928,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 11:20:00 PDT,+0,+14.3185+0i,+72,+79,+71.7335,+71.6,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 11:21:00 PDT,+0,+14.3185+0i,+72,+79,+71.7404,+71.6071,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 11:22:00 PDT,+0,+14.3185+0i,+72,+79,+71.7473,+71.6141,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 11:23:00 PDT,+0,+14.3185+0i,+72,+79,+71.7542,+71.621,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 11:24:00 PDT,+0,+14.3185+0i,+72,+79,+71.7612,+71.6279,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 11:25:00 PDT,+0,+14.3185+0i,+72,+79,+71.7681,+71.6347,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 11:26:00 PDT,+0,+14.3185+0i,+72,+79,+71.775,+71.6415,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 11:27:00 PDT,+0,+14.3185+0i,+72,+79,+71.7819,+71.6483,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 11:28:00 PDT,+0,+14.3185+0i,+72,+79,+71.7888,+71.655,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 11:29:00 PDT,+0,+14.3185+0i,+72,+79,+71.7957,+71.6617,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 11:30:00 PDT,+0,+14.3185+0i,+72,+79,+71.8026,+71.6684,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 11:31:00 PDT,+0,+14.3185+0i,+72,+79,+71.8095,+71.675,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 11:32:00 PDT,+0,+14.3185+0i,+72,+79,+71.8163,+71.6816,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 11:33:00 PDT,+0,+14.3185+0i,+72,+79,+71.8232,+71.6882,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 11:34:00 PDT,+0,+14.3185+0i,+72,+79,+71.83,+71.6948,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 11:35:00 PDT,+0,+14.3185+0i,+72,+79,+71.8369,+71.7014,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 11:36:00 PDT,+0,+14.3185+0i,+72,+79,+71.8437,+71.708,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 11:37:00 PDT,+0,+14.3185+0i,+72,+79,+71.8505,+71.7145,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 11:38:00 PDT,+0,+14.3185+0i,+72,+79,+71.8573,+71.7211,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 11:39:00 PDT,+0,+14.3185+0i,+72,+79,+71.8641,+71.7276,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 11:40:00 PDT,+0,+14.3185+0i,+72,+79,+71.8709,+71.7341,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 11:41:00 PDT,+0,+14.3185+0i,+72,+79,+71.8777,+71.7406,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 11:42:00 PDT,+0,+14.3185+0i,+72,+79,+71.8844,+71.7471,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 11:43:00 PDT,+0,+14.3185+0i,+72,+79,+71.8912,+71.7535,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 11:44:00 PDT,+0,+14.3185+0i,+72,+79,+71.8979,+71.76,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 11:45:00 PDT,+0,+14.3185+0i,+72,+79,+71.9046,+71.7665,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 11:46:00 PDT,+0,+14.3185+0i,+72,+79,+71.9113,+71.7729,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 11:47:00 PDT,+0,+14.3185+0i,+72,+79,+71.918,+71.7793,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 11:48:00 PDT,+0,+14.3185+0i,+72,+79,+71.9247,+71.7857,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 11:49:00 PDT,+0,+14.3185+0i,+72,+79,+71.9314,+71.7921,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 11:50:00 PDT,+0,+14.3185+0i,+72,+79,+71.9381,+71.7985,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 11:51:00 PDT,+0,+14.3185+0i,+72,+79,+71.9447,+71.8049,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 11:52:00 PDT,+0,+14.3185+0i,+72,+79,+71.9514,+71.8113,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 11:53:00 PDT,+0,+14.3185+0i,+72,+79,+71.958,+71.8176,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 11:54:00 PDT,+0,+14.3185+0i,+72,+79,+71.9646,+71.824,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 11:55:00 PDT,+0,+14.3185+0i,+72,+79,+71.9712,+71.8303,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 11:56:00 PDT,+0,+14.3185+0i,+72,+79,+71.9778,+71.8366,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 11:57:00 PDT,+0,+14.3185+0i,+72,+79,+71.9844,+71.843,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 11:58:00 PDT,+0,+14.3185+0i,+72,+79,+71.991,+71.8493,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 11:59:00 PDT,+0,+14.3185+0i,+72,+79,+71.9975,+71.8556,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 12:00:00 PDT,+0,+14.3185+0i,+72,+79,+72.0041,+71.8618,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 12:01:00 PDT,+0,+14.3185+0i,+72,+79,+72.0127,+71.8754,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 12:02:00 PDT,+0,+14.3185+0i,+72,+79,+72.0214,+71.8881,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 12:03:00 PDT,+0,+14.3185+0i,+72,+79,+72.0303,+71.9002,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 12:04:00 PDT,+0,+14.3185+0i,+72,+79,+72.0393,+71.9116,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 12:05:00 PDT,+0,+14.3185+0i,+72,+79,+72.0484,+71.9227,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 12:06:00 PDT,+0,+14.3185+0i,+72,+79,+72.0576,+71.9333,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 12:07:00 PDT,+0,+14.3185+0i,+72,+79,+72.0668,+71.9436,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 12:08:00 PDT,+0,+14.3185+0i,+72,+79,+72.076,+71.9537,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 12:09:00 PDT,+0,+14.3185+0i,+72,+79,+72.0853,+71.9636,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 12:10:00 PDT,+0,+14.3185+0i,+72,+79,+72.0946,+71.9733,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 12:11:00 PDT,+0,+14.3185+0i,+72,+79,+72.104,+71.9829,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 12:12:00 PDT,+0,+14.3185+0i,+72,+79,+72.1133,+71.9924,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 12:13:00 PDT,+0,+14.3185+0i,+72,+79,+72.1226,+72.0018,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 12:14:00 PDT,+0,+14.3185+0i,+72,+79,+72.1319,+72.011,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 12:15:00 PDT,+0,+14.3185+0i,+72,+79,+72.1413,+72.0203,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 12:16:00 PDT,+0,+14.3185+0i,+72,+79,+72.1506,+72.0294,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 12:17:00 PDT,+0,+14.3185+0i,+72,+79,+72.1599,+72.0385,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 12:18:00 PDT,+0,+14.3185+0i,+72,+79,+72.1692,+72.0476,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 12:19:00 PDT,+0,+14.3185+0i,+72,+79,+72.1785,+72.0566,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 12:20:00 PDT,+0,+14.3185+0i,+72,+79,+72.1878,+72.0656,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 12:21:00 PDT,+0,+14.3185+0i,+72,+79,+72.197,+72.0746,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 12:22:00 PDT,+0,+14.3185+0i,+72,+79,+72.2063,+72.0835,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 12:23:00 PDT,+0,+14.3185+0i,+72,+79,+72.2155,+72.0924,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 12:24:00 PDT,+0,+14.3185+0i,+72,+79,+72.2247,+72.1013,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 12:25:00 PDT,+0,+14.3185+0i,+72,+79,+72.234,+72.1102,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 12:26:00 PDT,+0,+14.3185+0i,+72,+79,+72.2432,+72.119,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 12:27:00 PDT,+0,+14.3185+0i,+72,+79,+72.2523,+72.1279,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 12:28:00 PDT,+0,+14.3185+0i,+72,+79,+72.2615,+72.1367,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 12:29:00 PDT,+0,+14.3185+0i,+72,+79,+72.2707,+72.1455,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 12:30:00 PDT,+0,+14.3185+0i,+72,+79,+72.2798,+72.1542,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 12:31:00 PDT,+0,+14.3185+0i,+72,+79,+72.2889,+72.163,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 12:32:00 PDT,+0,+14.3185+0i,+72,+79,+72.298,+72.1717,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 12:33:00 PDT,+0,+14.3185+0i,+72,+79,+72.3071,+72.1805,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 12:34:00 PDT,+0,+14.3185+0i,+72,+79,+72.3162,+72.1892,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 12:35:00 PDT,+0,+14.3185+0i,+72,+79,+72.3253,+72.1979,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 12:36:00 PDT,+0,+14.3185+0i,+72,+79,+72.3343,+72.2066,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 12:37:00 PDT,+0,+14.3185+0i,+72,+79,+72.3434,+72.2152,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
2021-05-13 12:38:00 PDT,+0,+14.3185+0i,+72,+79,+72.3524,+72.2239,+64.042,OFF,+2,+2,+1750,+4,+1,+0.0632528,+2,+4,+10
